,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
1720,12.0,data12,Economic and working conditions,E07000099,North Hertfordshire,107.0309,107.1254,106.2003,106.8652,108.6824,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,1.6514999999999986,1.8171999999999997
1734,12.0,data12,Economic and working conditions,E07000102,Three Rivers,105.7832,104.8378,107.8476,104.7571,108.3559,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,2.5727000000000118,3.5988000000000113
1748,12.0,data12,Economic and working conditions,E07000103,Watford,103.6437,102.7643,104.2976,102.0119,107.1276,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,3.4839000000000055,5.115700000000004
1762,12.0,data12,Economic and working conditions,E07000105,Ashford,99.341,99.6075,101.0336,99.9133,102.244,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.903000000000006,2.330699999999993
1776,12.0,data12,Economic and working conditions,E07000106,Canterbury,99.41112,98.20146,100.2249,97.18387,101.4668,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.0556800000000095,4.2829300000000075
1790,12.0,data12,Economic and working conditions,E07000107,Dartford,99.50816,101.6608,103.3029,102.994,106.2893,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,6.7811399999999935,3.2952999999999975
1804,12.0,data12,Economic and working conditions,E07000108,Dover,97.08493,97.3285,97.81531,99.45658,97.4018,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.31686999999999443,-2.054780000000008
1818,12.0,data12,Economic and working conditions,E07000109,Gravesham,95.78306,93.77087,96.96093,96.90162,97.50346,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.720399999999998,0.6018400000000099
1832,12.0,data12,Economic and working conditions,E07000110,Maidstone,101.7692,100.7047,101.9465,103.7218,104.6565,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.887299999999996,0.9346999999999923
1846,12.0,data12,Economic and working conditions,E07000111,Sevenoaks,104.3763,101.7548,105.2506,102.875,107.5794,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,3.2031000000000063,4.704400000000007
1860,12.0,data12,Economic and working conditions,E07000112,Folkestone and Hythe,98.53554,97.80184,99.78895,98.64331,100.275,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.7394600000000082,1.631690000000006
1874,12.0,data12,Economic and working conditions,E07000113,Swale,98.54296,95.51082,97.11763,94.59348,97.8305,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.712459999999993,3.237020000000001
