,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
3009,13.0,data13,Living conditions,E07000218,North Warwickshire,104.7084,103.5945,106.8435,107.0796,110.0344,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,5.326000000000008,2.954800000000006
3023,13.0,data13,Living conditions,E07000219,Nuneaton and Bedworth,102.0715,99.99522,100.2295,98.442,99.70068,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-2.370819999999995,1.2586800000000125
3037,13.0,data13,Living conditions,E07000220,Rugby,101.1542,103.7286,102.7396,99.85292,101.7813,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.6270999999999987,1.9283800000000042
3051,13.0,data13,Living conditions,E07000221,Stratford-on-Avon,106.6856,105.6374,106.5169,107.3199,108.2207,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,1.5351,0.9007999999999896
3065,13.0,data13,Living conditions,E07000222,Warwick,99.35351,98.44659,98.92385,100.0279,99.05133,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-0.302180000000007,-0.9765700000000095
3079,13.0,data13,Living conditions,E07000223,Adur,97.69321,94.12851,95.06945,95.91313,96.90966,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.7835499999999911,0.996530000000007
3093,13.0,data13,Living conditions,E07000224,Arun,100.9394,98.05181,99.14099,99.21079,99.66102,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.2783800000000127,0.4502299999999906
3107,13.0,data13,Living conditions,E07000225,Chichester,105.0171,102.06,103.9048,102.7688,102.5049,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.512199999999993,-0.2638999999999925
3121,13.0,data13,Living conditions,E07000226,Crawley,93.64047,91.68269,91.98714,90.94784,92.14485,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.4956199999999882,1.197010000000006
3135,13.0,data13,Living conditions,E07000227,Horsham,108.7614,105.2665,105.6779,105.3591,106.4967,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.2646999999999906,1.1376000000000062
3149,13.0,data13,Living conditions,E07000228,Mid Sussex,104.2307,100.9549,101.1375,101.3012,102.3079,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.9227999999999952,1.0067000000000093
3163,13.0,data13,Living conditions,E07000229,Worthing,92.41942,91.72143,90.04283,92.55432,93.56576,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.146339999999995,1.0114399999999932
3177,13.0,data13,Living conditions,E07000234,Bromsgrove,108.1277,108.1849,110.2324,109.9622,108.2143,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.08659999999999002,-1.7479000000000013
3191,13.0,data13,Living conditions,E07000235,Malvern Hills,110.1972,111.7458,113.3648,112.8292,110.5385,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.34130000000000393,-2.290700000000001
3205,13.0,data13,Living conditions,E07000236,Redditch,100.9936,98.7089,100.2217,99.72852,100.0369,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-0.9566999999999979,0.30837999999999965
3219,13.0,data13,Living conditions,E07000237,Worcester,95.16798,94.76861,95.47316,93.34142,98.6815,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,3.5135199999999998,5.34008
3233,13.0,data13,Living conditions,E07000238,Wychavon,108.4814,108.2473,109.0467,107.7202,107.6953,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-0.7860999999999905,-0.024900000000002365
3247,13.0,data13,Living conditions,E07000239,Wyre Forest,104.1926,106.497,106.8922,105.482,105.3444,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,1.1517999999999944,-0.13760000000000616
3261,13.0,data13,Living conditions,E07000240,St Albans,97.77435,98.01359,98.89669,98.36605,98.23317,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.4588200000000029,-0.1328800000000001
3275,13.0,data13,Living conditions,E07000241,Welwyn Hatfield,95.02182,96.76153,93.63282,94.88961,95.69665,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.67483,0.8070400000000006
3289,13.0,data13,Living conditions,E07000242,East Hertfordshire,103.1868,102.009,103.4364,102.659,101.6424,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.5444000000000102,-1.016600000000011
3303,13.0,data13,Living conditions,E07000243,Stevenage,96.67539,94.35443,96.22912,96.7115,96.02215,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.6532399999999967,-0.6893500000000046
3317,13.0,data13,Living conditions,E07000244,East Suffolk,103.1382,101.6403,102.902,102.371,105.4131,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,2.2749000000000024,3.042100000000005
3331,13.0,data13,Living conditions,E07000245,West Suffolk,104.121,102.8806,102.4942,102.9133,105.036,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.9150000000000063,2.1226999999999947
3345,13.0,data13,Living conditions,E07000246,Somerset West and Taunton,108.2162,108.2958,107.9222,109.1487,109.176,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,0.9598000000000013,0.02729999999999677
3359,13.0,data13,Living conditions,E08000001,Bolton,102.0835,101.9291,103.1198,103.6692,104.7615,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,2.6779999999999973,1.0922999999999945
3373,13.0,data13,Living conditions,E08000002,Bury,103.4277,103.2589,102.8001,103.6899,102.5865,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.8412000000000006,-1.1033999999999935
3387,13.0,data13,Living conditions,E08000003,Manchester,93.61429,92.31855,93.16173,92.03733,91.61906,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-1.9952299999999923,-0.4182699999999926
3401,13.0,data13,Living conditions,E08000004,Oldham,102.8265,101.6128,103.125,102.8044,101.1632,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-1.6632999999999925,-1.6411999999999978
3415,13.0,data13,Living conditions,E08000005,Rochdale,103.2807,100.439,102.2081,103.0557,101.6772,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-1.6034999999999968,-1.3785000000000025
3429,13.0,data13,Living conditions,E08000006,Salford,99.37495,97.72192,97.54608,98.08003,98.56437,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.8105800000000016,0.4843400000000031
